Rank,Company,Growth,Revenue,Industry,State,Metro,Employees,URL,YrsOnList
1145,Lextech Global Services,365.0626%,$5955587,Software,Illinois,Chicago,30,http://www.inc.com/profile/lextech-global-services,1
1146,Smarter Mortgages,364.7747%,$18081519,Financial Services,Ohio,"Columbus, OH",65,http://www.inc.com/profile/smarter-mortgages,4
1147,Momentum Resources,364.6578%,$2204253,Human Resources,Virginia,"Richmond, VA",43,http://www.inc.com/profile/momentum-resources,2
1148,Butterfly Effects,364.1504%,$7250683,Health,Florida,Miami,330,http://www.inc.com/profile/butterfly-effects,3
1149,ReqRoute,363.8284%,$14490000,Human Resources,California,San Jose,25,http://www.inc.com/profile/reqroute,1
1150,FindMyCompany.com,363.4259%,$2002000,Advertising & Marketing,Texas,Austin,30,http://www.inc.com/profile/findmycompanycom,1
1151,Formstack,363.4191%,$2521000,Software,Indiana,"Indianapolis, IN",20,http://www.inc.com/profile/formstack,1
1152,The Encima Group,363.1182%,$6363318,Business Products & Services,Delaware,Philadelphia,54,http://www.inc.com/profile/the-encima-group,1
1153,Surveying and Mapping,362.8774%,$91347187,Engineering,Texas,Austin,599,http://www.inc.com/profile/surveying-and-mapping,3
1154,Two Maids & A Mop,362.6668%,$2748916,Consumer Products & Services,Alabama,"Birmingham-Hoover, AL",140,http://www.inc.com/profile/two-maids-a-mop,1
1155,ShopAtHome.com,362.6137%,$77528788,Advertising & Marketing,Colorado,Denver,128,http://www.inc.com/profile/shopathomecom,3
1156,Roofing By Curry,362.4243%,$7675323,Construction,Florida,"Sarasota-Bradenton-Venice, FL",89,http://www.inc.com/profile/roofing-by-curry,1
1157,CallingMart,362.3017%,$20950556,Telecommunications,Florida,Miami,12,http://www.inc.com/profile/callingmart,3
1158,ebQuickstart,362.243%,$5254714,Business Products & Services,Texas,Austin,55,http://www.inc.com/profile/ebquickstart,2
1159,M Corp,362.1683%,$16317628,IT Services,California,"Sacramento--Arden-Arcade--Roseville, CA",48,http://www.inc.com/profile/m-corp,2
1160,Everstaff International,361.7815%,$22902516,Human Resources,Ohio,Cleveland,52,http://www.inc.com/profile/everstaff-international,4
1161,Infostretch,360.9131%,$17613867,Software,California,San Jose,471,http://www.inc.com/profile/infostretch,4
1162,StrategicHealthSolutions,360.9025%,$19384361,Government Services,Nebraska,"Omaha-Council Bluffs, NE-IA",128,http://www.inc.com/profile/strategichealthsolutions,1
1163,JD Mellberg Financial,360.7689%,$14362489,Financial Services,Arizona,"Tucson, AZ",80,http://www.inc.com/profile/jd-mellberg-financial,3
1164,Rich Duncan Construction,360.6884%,$13300356,Construction,Oregon,"Salem, OR",21,http://www.inc.com/profile/rich-duncan-construction,3
1165,Strike,360.5643%,$545153962,Energy,Texas,Houston,2627,http://www.inc.com/profile/strike,6
1166,Manhattan Strategy Group,360.2339%,$6344587,Business Products & Services,New York,New York City,30,http://www.inc.com/profile/manhattan-strategy-group,1
1167,Infolink Consulting,360.1332%,$7432343,IT Services,Colorado,Denver,23,http://www.inc.com/profile/infolink-consulting,1
1168,College Hunks Hauling Junk and Moving,360.0628%,$12303349,Consumer Products & Services,Florida,Tampa,500,http://www.inc.com/profile/college-hunks-hauling-junk-and-moving,4
1169,Titan Consulting,359.8879%,$4528282,Business Products & Services,Pennsylvania,"Pittsburgh, PA",81,http://www.inc.com/profile/titan-consulting,3
1170,R P Funding,359.0423%,$12112992,Financial Services,Florida,"Orlando, FL",84,http://www.inc.com/profile/r-p-funding,1
1171,3Pillar Global,358.9559%,$23650000,Software,Virginia,"Washington, DC",615,http://www.inc.com/profile/3pillar-global,4
1172,Spruce Media,358.6486%,$37240540,Advertising & Marketing,California,San Francisco,65,http://www.inc.com/profile/spruce-media,1
1173,Safe Site,358.4933%,$13635417,Energy,Colorado,"Fort Collins-Loveland, CO",197,http://www.inc.com/profile/safe-site,2
1174,American Data Company,357.8326%,$2403905,IT Services,California,Los Angeles,18,http://www.inc.com/profile/american-data-company,1
1175,QDI Stone,357.4446%,$18787832,Consumer Products & Services,Arizona,Phoenix,34,http://www.inc.com/profile/qdi-stone,3
1176,Best Well Services,357.1632%,$38985607,Energy,Oklahoma,"Tulsa, OK",239,http://www.inc.com/profile/best-well-services,2
1177,ING Solutions,357.1403%,$22980317,Consumer Products & Services,Florida,Miami,15,http://www.inc.com/profile/ing-solutions,3
1178,MicroSeismic,357.0018%,$79096475,Energy,Texas,Houston,299,http://www.inc.com/profile/microseismic,2
1179,Victory Marketing Agency,356.8267%,$2180073,Advertising & Marketing,Florida,"Cape Coral-Fort Myers, FL",10,http://www.inc.com/profile/victory-marketing-agency,1
1180,Lanmark Technology,356.5883%,$33798213,Government Services,Virginia,"Washington, DC",168,http://www.inc.com/profile/lanmark-technology,3
1181,Sub Rosa,356.3531%,$9546104,Advertising & Marketing,New York,New York City,28,http://www.inc.com/profile/sub-rosa,2
1182,iMarine USA,355.5515%,$2084321,Retail,California,"Oxnard-Thousand Oaks-Ventura, CA",5,http://www.inc.com/profile/imarine-usa,1
1183,The Training Associates,355.0743%,$71199708,Education,Massachusetts,"Worcester, MA",95,http://www.inc.com/profile/the-training-associates,4
1184,Ingenuity Associates,354.902%,$8120000,IT Services,Tennessee,CBSA Metro Region,32,http://www.inc.com/profile/ingenuity-associates,3
1185,planIT HARDWARE,354.8443%,$9201500,Computer Hardware,Georgia,Atlanta,9,http://www.inc.com/profile/planit-hardware,1
1186,Amzur Technologies,354.3516%,$6130803,IT Services,Florida,Tampa,35,http://www.inc.com/profile/amzur-technologies,2
1187,HMS Global Maritime,353.6719%,$91573480,Logistics & Transportation,Indiana,"Louisville/Jefferson County, KY-IN",576,http://www.inc.com/profile/hms-global-maritime,3
1188,CMX Technologies,352.1788%,$7881074,Government Services,Virginia,"Washington, DC",38,http://www.inc.com/profile/cmx-technologies,3
1189,National Capitol Contracting,351.8857%,$7190437,Government Services,Virginia,"Washington, DC",62,http://www.inc.com/profile/national-capitol-contracting,2
1190,Usablenet,351.8224%,$59008000,IT Services,New York,New York City,295,http://www.inc.com/profile/usablenet,4
1191,Revenue Universe,350.6672%,$7954290,Advertising & Marketing,Florida,"Panama City-Lynn Haven, FL",4,http://www.inc.com/profile/revenue-universe,1
1192,Health Plan One,350.6361%,$14524000,Insurance,Connecticut,"Bridgeport-Stamford-Norwalk, CT",52,http://www.inc.com/profile/health-plan-one,3
1193,AccruePartners,350.1067%,$11791221,Human Resources,North Carolina,Charlotte,27,http://www.inc.com/profile/accruepartners,5
1194,Blue Sky Scrubs,349.7625%,$4992296,Health,Texas,Austin,7,http://www.inc.com/profile/blue-sky-scrubs,1
1195,GameChanger,349.6918%,$4646985,Business Products & Services,California,San Francisco,25,http://www.inc.com/profile/gamechanger,2
1196,Avionte,348.9973%,$6491490,Human Resources,Minnesota,Minneapolis,74,http://www.inc.com/profile/avionte,2
1197,Triton Digital,348.8236%,$43268197,Advertising & Marketing,California,Los Angeles,270,http://www.inc.com/profile/triton-digital,2
1198,Enve Composites,348.5551%,$12634116,Manufacturing,Utah,"Ogden-Clearfield, UT",78,http://www.inc.com/profile/enve-composites,2
1199,Devbridge Group,348.1553%,$2308000,Software,Illinois,Chicago,50,http://www.inc.com/profile/devbridge-group,1
1200,DRT Transportation,347.8839%,$18614346,Logistics & Transportation,Pennsylvania,"Lebanon, PA",13,http://www.inc.com/profile/drt-transportation,1
1201,BOS Security,347.6954%,$2613722,Security,Georgia,"Athens-Clarke, GA",100,http://www.inc.com/profile/bos-security,2
1202,SwimKids Swim Schools,347.4728%,$3958501,Education,Virginia,"Washington, DC",203,http://www.inc.com/profile/swimkids-swim-schools,2
1203,InRhythm,346.8772%,$3171970,IT Services,New York,New York City,27,http://www.inc.com/profile/inrhythm,1
1204,Travel All Russia,345.989%,$8951000,Travel & Hospitality,Virginia,"Washington, DC",10,http://www.inc.com/profile/travel-all-russia,1
1205,Lease A Sales Rep,345.8642%,$9555025,Business Products & Services,North Carolina,"Raleigh-Cary, NC",120,http://www.inc.com/profile/lease-a-sales-rep,4
1206,Prairie Quest Consulting,345.8309%,$10475614,Government Services,Indiana,"Fort Wayne, IN",159,http://www.inc.com/profile/prairie-quest-consulting,2
1207,VoIP Innovations,345.3298%,$8959279,Telecommunications,Pennsylvania,"Pittsburgh, PA",21,http://www.inc.com/profile/voip-innovations,2
1208,Magic Hat Consulting,344.435%,$10422000,Business Products & Services,Pennsylvania,Philadelphia,62,http://www.inc.com/profile/magic-hat-consulting,3
1209,Coastal Luxury Management,343.3482%,$15863000,Food & Beverage,California,"Salinas, CA",200,http://www.inc.com/profile/coastal-luxury-management,2
1210,Trepoint,343.3281%,$4291638,Advertising & Marketing,New York,New York City,15,http://www.inc.com/profile/trepoint,1
1211,iVision,343.118%,$37199239,IT Services,Georgia,Atlanta,82,http://www.inc.com/profile/ivision,5
1212,Maestro,342.7603%,$3744189,Software,Michigan,"Kalamazoo-Portage, MI",37,http://www.inc.com/profile/maestro,2
1213,Nytec,342.187%,$21661581,Engineering,Washington,Seattle,162,http://www.inc.com/profile/nytec,2
1214,ALAC International,341.8304%,$56524030,Business Products & Services,New York,New York City,11,http://www.inc.com/profile/alac-international,1
1215,Patxi's Pizza,341.6832%,$14191148,Food & Beverage,California,San Francisco,168,http://www.inc.com/profile/patxis-pizza,3
1216,Continental Health Alliance,341.3705%,$2918567,Insurance,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",40,http://www.inc.com/profile/continental-health-alliance,1
1217,Delta Defense,340.9224%,$10516000,Media,Wisconsin,"Milwaukee-Waukesha-West Allis, WI",29,http://www.inc.com/profile/delta-defense,2
1218,Guaranteed Rate,340.7112%,$516961067,Real Estate,Illinois,Chicago,2784,http://www.inc.com/profile/guaranteed-rate,6
1219,United Esoterics,340.5909%,$3632024,Health,Massachusetts,Boston,41,http://www.inc.com/profile/united-esoterics,2
1220,Benz Communications,340.4847%,$2650652,Human Resources,California,San Francisco,14,http://www.inc.com/profile/benz-communications,2
1221,DuChateau,338.9139%,$25146451,Construction,California,San Diego,30,http://www.inc.com/profile/duchateau,2
1222,Employment Plus,338.5653%,$345554000,Human Resources,Indiana,"Bloomington, IN",350,http://www.inc.com/profile/employment-plus,7
1223,Sales Engine International,338.2567%,$3661665,Advertising & Marketing,Texas,Austin,28,http://www.inc.com/profile/sales-engine-international,2
1224,Sphyra,337.8253%,$6958914,Financial Services,Washington,"Spokane, WA",24,http://www.inc.com/profile/sphyra,3
1225,Bounce Energy,337.4888%,$97632200,Energy,Texas,Houston,46,http://www.inc.com/profile/bounce-energy,1
1226,Gotham Cigars,336.6088%,$4016251,Retail,Florida,Miami,14,http://www.inc.com/profile/gotham-cigars,5
1227,Enviro Clean Products & Services,335.594%,$18427445,Environmental Services,Oklahoma,"Oklahoma City, OK",89,http://www.inc.com/profile/enviro-clean-products-services,5
1228,Fractal Analytics,335.4076%,$16353256,Business Products & Services,California,San Francisco,424,http://www.inc.com/profile/fractal-analytics,2
1229,VLink,335.0655%,$14833000,IT Services,Connecticut,"Hartford-West Hartford-East Hartford, CT",142,http://www.inc.com/profile/vlink,3
1230,Proxy Personnel,334.7896%,$6161630,Human Resources,District of Columbia,"Washington, DC",85,http://www.inc.com/profile/proxy-personnel,2
1231,Spreadshirt,334.5794%,$31427293,Retail,Massachusetts,Boston,283,http://www.inc.com/profile/spreadshirt,3
1232,United Global Technologies,334.4991%,$3980316,IT Services,North Carolina,Charlotte,50,http://www.inc.com/profile/united-global-technologies,3
1233,i95Dev,334.3656%,$2605025,IT Services,Maryland,"Washington, DC",135,http://www.inc.com/profile/i95dev,1
1234,BERRICLE,334.0939%,$2176855,Retail,New York,New York City,11,http://www.inc.com/profile/berricle,1
1235,DZ Solutions Enterprises,333.7375%,$20618007,IT Services,California,Los Angeles,23,http://www.inc.com/profile/dz-solutions-enterprises,2
1236,SkillSurvey,333.6974%,$10335984,Human Resources,Pennsylvania,Philadelphia,51,http://www.inc.com/profile/skillsurvey,3
1237,Beacon Hill Staffing Group,333.6786%,$156081934,Human Resources,Massachusetts,Boston,269,http://www.inc.com/profile/beacon-hill-staffing-group,6
1238,PinnacleAIS,332.2506%,$26981538,Energy,Texas,Houston,202,http://www.inc.com/profile/pinnacleais,2
1239,TrackVia,331.9194%,$2299280,Software,Colorado,"Denver-Aurora, CO",29,http://www.inc.com/profile/trackvia,1
1240,The Nerdery,331.8649%,$37186945,Software,Minnesota,Minneapolis,441,http://www.inc.com/profile/the-nerdery,6
1241,Bigcommerce,331.7497%,$11758332,Software,Texas,Austin,172,http://www.inc.com/profile/bigcommerce,4
1242,Defensor Security,331.2276%,$2667173,Government Services,Virginia,"Washington, DC",150,http://www.inc.com/profile/defensor-security,1
1243,Elan Partners,330.5743%,$6859032,IT Services,Texas,Dallas,88,http://www.inc.com/profile/elan-partners,2
1244,OGSystems,330.362%,$26986696,Government Services,Virginia,"Washington, DC",133,http://www.inc.com/profile/ogsystems,2
1245,E Systems Technology,330.2687%,$18976515,Manufacturing,California,San Jose,84,http://www.inc.com/profile/e-systems-technology,2
1246,Ob Hospitalist Group,330.2379%,$51067551,Health,South Carolina,"Greenville-Mauldin-Easley, SC",262,http://www.inc.com/profile/ob-hospitalist-group,1
1247,RBA,330.0987%,$41547676,IT Services,Minnesota,Minneapolis,300,http://www.inc.com/profile/rba,4
1248,BRMi,329.903%,$17853334,Business Products & Services,District of Columbia,"Washington, DC",70,http://www.inc.com/profile/brmi,5
1249,Miva Merchant,329.8416%,$9068227,Software,California,San Diego,78,http://www.inc.com/profile/miva-merchant,2
1250,Cetan Corp,329.0694%,$11426217,IT Services,Virginia,"Virginia Beach-Norfolk-Newport News, VA-NC",16,http://www.inc.com/profile/cetan-corp,3
1251,Bild & Company,329.0534%,$3699762,Business Products & Services,Florida,Tampa,15,http://www.inc.com/profile/bild-company,1
1252,Nutiva,329.017%,$38806483,Food & Beverage,California,San Francisco,75,http://www.inc.com/profile/nutiva,5
1253,Advanced Fraud Solutions,328.4234%,$2883084,Financial Services,North Carolina,"Greensboro-High Point, NC",11,http://www.inc.com/profile/advanced-fraud-solutions,1
1254,Appleton Learning,327.3548%,$4133756,Education,Alabama,"Huntsville, AL",20,http://www.inc.com/profile/appleton-learning,2
1255,ExterNetworks,326.8487%,$19989872,IT Services,New Jersey,New York City,180,http://www.inc.com/profile/externetworks,1
1256,Kovarus,326.8022%,$64779970,IT Services,California,San Francisco,49,http://www.inc.com/profile/kovarus,2
1257,ReplaceMyContacts.com,325.8959%,$5013187,Health,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",22,http://www.inc.com/profile/replacemycontactscom,2
1258,PharmaPoint,325.4139%,$6577290,Health,Alabama,"Birmingham-Hoover, AL",17,http://www.inc.com/profile/pharmapoint,1
1259,Decorplanet.com,325.2489%,$13787255,Retail,New York,New York City,61,http://www.inc.com/profile/decorplanetcom,1
1260,Saylent Technologies,324.7788%,$3526505,Software,Massachusetts,Boston,24,http://www.inc.com/profile/saylent-technologies,2
1261,Alcova Mortgage,324.6708%,$14790599,Financial Services,Virginia,"Roanoke, VA",175,http://www.inc.com/profile/alcova-mortgage,2
1262,Armenta,324.3429%,$9056348,Consumer Products & Services,Texas,Houston,62,http://www.inc.com/profile/armenta,1
1263,Two Marines Moving,324.2504%,$2826551,Logistics & Transportation,Virginia,"Washington, DC",51,http://www.inc.com/profile/two-marines-moving,1
1264,JMA Properties,324.2242%,$2073506,Real Estate,Oregon,"Portland, OR",2,http://www.inc.com/profile/jma-properties,1
1265,Crane Worldwide Logistics,323.8563%,$471485000,Logistics & Transportation,Texas,Houston,1200,http://www.inc.com/profile/crane-worldwide-logistics,1
1266,Audubon Engineering,323.6536%,$248121573,Energy,Texas,Houston,950,http://www.inc.com/profile/audubon-engineering,2
1267,Landpoint,323.5902%,$11995400,Engineering,Louisiana,"Shreveport-Bossier City, LA",106,http://www.inc.com/profile/landpoint,2
1268,eBridge,323.4092%,$13783096,IT Services,Florida,Tampa,16,http://www.inc.com/profile/ebridge-solutions,5
1269,Evolve IP,323.1712%,$24089537,IT Services,Pennsylvania,Philadelphia,80,http://www.inc.com/profile/evolve-ip,2
1270,IPT Associates,322.6414%,$15711991,Government Services,Massachusetts,Boston,105,http://www.inc.com/profile/ipt-associates,1
1271,Honey-Can-Do International,321.3257%,$28094000,Consumer Products & Services,Illinois,Chicago,46,http://www.inc.com/profile/honey-can-do-international,2
1272,Search Influence,321.2333%,$4633094,Advertising & Marketing,Louisiana,"New Orleans-Metairie-Kenner, LA",53,http://www.inc.com/profile/search-influence,3
1273,Total Apps,320.3556%,$2316605,Financial Services,California,Los Angeles,9,http://www.inc.com/profile/total-apps,1
1274,R2 Logistics,320.2118%,$63851099,Logistics & Transportation,Florida,"Jacksonville, FL",84,http://www.inc.com/profile/r2-logistics,3
1275,SCIO Health Analytics,319.8083%,$37661000,Health,Connecticut,"Hartford-West Hartford-East Hartford, CT",477,http://www.inc.com/profile/scio-health-analytics,2
1276,THE DAGIT GROUP,318.9648%,$9723510,Construction,Pennsylvania,Philadelphia,12,http://www.inc.com/profile/the-dagit-group,2
1277,Pinnacle Solutions,318.745%,$10178729,Government Services,Alabama,"Huntsville, AL",69,http://www.inc.com/profile/pinnacle-solutions,2
1278,Pens N More,318.5795%,$5170093,Retail,Illinois,Chicago,24,http://www.inc.com/profile/pens-n-more,1
1279,Medical Guardian,318.3925%,$5459278,Health,Pennsylvania,Philadelphia,67,http://www.inc.com/profile/medical-guardian,1
1280,VariQ,318.3106%,$8270000,Government Services,District of Columbia,"Washington, DC",41,http://www.inc.com/profile/variq,4
1281,Employee Solutions,318.2847%,$79145707,Human Resources,Texas,Dallas,66,http://www.inc.com/profile/employee-solutions,2
1282,Oakland Consulting Group,317.7588%,$18343307,IT Services,Maryland,"Washington, DC",65,http://www.inc.com/profile/oakland-consulting-group,2
1283,Environmental Service Laboratories,317.733%,$10577000,Environmental Services,Pennsylvania,"Indiana, PA",70,http://www.inc.com/profile/environmental-service-laboratories,1
1284,Hearthside Food Solutions,317.4588%,$839614000,Food & Beverage,Illinois,Chicago,5000,http://www.inc.com/profile/hearthside-food-solutions,1
1285,Team Velocity Marketing,317.2833%,$38405440,Advertising & Marketing,Virginia,"Washington, DC",87,http://www.inc.com/profile/team-velocity-marketing,2
1286,Total Beauty Media Group,317.1%,$8411476,Media,California,Los Angeles,35,http://www.inc.com/profile/total-beauty-media-group,2
1287,IP Pathways,316.908%,$14352422,IT Services,Iowa,"Des Moines-West Des Moines, IA",23,http://www.inc.com/profile/ip-pathways,2
1288,SouthEnd Exteriors,316.5158%,$12997747,Construction,North Carolina,Charlotte,21,http://www.inc.com/profile/southend-exteriors,2
1289,The Business Backer,316.3951%,$9615062,Financial Services,Ohio,Cincinnati,47,http://www.inc.com/profile/the-business-backer,2
1290,SASid,315.841%,$7831351,Insurance,Wisconsin,"Janesville, WI",32,http://www.inc.com/profile/sasid,4
1291,DefySupply.com,314.6135%,$3399752,Retail,Minnesota,Minneapolis,32,http://www.inc.com/profile/defysupplycom,2
1292,Bongo International,314.5688%,$10919153,Logistics & Transportation,Florida,Tampa,85,http://www.inc.com/profile/bongo-international,2
1293,Madison Logic,314.3931%,$14944112,Advertising & Marketing,New York,New York City,51,http://www.inc.com/profile/madison-logic,1
1294,Mister Quik,314.2723%,$11297176,Consumer Products & Services,Indiana,"Indianapolis, IN",74,http://www.inc.com/profile/mister-quik,2
1295,Orsini Healthcare,314.0707%,$86265731,Health,Illinois,Chicago,162,http://www.inc.com/profile/orsini-healthcare,3
1296,Phone.com,313.715%,$6019227,Telecommunications,New Jersey,New York City,31,http://www.inc.com/profile/phonecom,2
1297,JJR Solutions,313.2779%,$3423119,IT Services,Ohio,"Dayton, OH",36,http://www.inc.com/profile/jjr-solutions,1
1298,Rickshaw Bagworks,313.2335%,$2000050,Consumer Products & Services,California,San Francisco,20,http://www.inc.com/profile/rickshaw-bagworks,1
1299,Nature's Innovation,312.9711%,$6248253,Environmental Services,Georgia,Atlanta,32,http://www.inc.com/profile/natures-innovation,2
1300,ClearBridge Technology Group,312.6904%,$16980200,IT Services,Massachusetts,Boston,110,http://www.inc.com/profile/clearbridge-technology-group,2
1301,Crucial Vacuum,312.2465%,$5082888,Retail,New Jersey,New York City,17,http://www.inc.com/profile/crucial-vacuum,1
1302,Resonate,312.0932%,$16753792,Advertising & Marketing,Virginia,"Washington, DC",79,http://www.inc.com/profile/resonate,2
1303,Lux Consulting,311.664%,$11316478,Government Services,Maryland,"Washington, DC",55,http://www.inc.com/profile/lux-consulting,3
1304,Chenal Brands,311.5779%,$109166733,Media,California,Los Angeles,356,http://www.inc.com/profile/chenal-brands,1
1305,Balsam Brands,310.3336%,$34652400,Retail,California,San Francisco,32,http://www.inc.com/profile/balsam-brands,2
1306,BrightStar Care,309.5908%,$211892444,Health,Illinois,Chicago,31,http://www.inc.com/profile/brightstar-care,7
1307,Hoffman Weber Construction,309.5762%,$13628322,Construction,Minnesota,Minneapolis,48,http://www.inc.com/profile/hoffman-weber-construction,1
1308,ASK Staffing,309.3408%,$22128465,Human Resources,Georgia,Atlanta,1001,http://www.inc.com/profile/ask-staffing,4
1309,ApplicantPro,309.1248%,$2005591,Human Resources,Utah,"Provo-Orem, UT",23,http://www.inc.com/profile/applicantpro,1
1310,LPS Integration,309.0076%,$71989010,IT Services,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",48,http://www.inc.com/profile/lps-integration,4
1311,Technatomy,308.4173%,$40319180,Government Services,Virginia,"Washington, DC",185,http://www.inc.com/profile/technatomy,5
1312,Prive Jets,308.3424%,$16500212,Travel & Hospitality,Florida,Miami,12,http://www.inc.com/profile/prive-jets,3
1313,Mortgage Returns,307.4064%,$4180886,Financial Services,Missouri,"St. Louis, MO-IL",39,http://www.inc.com/profile/mortgage-returns,2
1314,Kentico Software,307.4113%,$4411718,Software,New Hampshire,"Manchester-Nashua, NH",11,http://www.inc.com/profile/kentico-software,1
1315,Black Lotus Communications,307.3682%,$2292269,IT Services,California,San Francisco,12,http://www.inc.com/profile/black-lotus-communications,1
1316,Integrated Practice Solutions,307.1655%,$19817989,Health,California,San Diego,81,http://www.inc.com/profile/integrated-practice-solutions,3
1317,Premier Staffing,307.0276%,$15638000,Human Resources,California,San Francisco,35,http://www.inc.com/profile/premier-staffing,4
1318,inthinc,306.8278%,$47399225,Logistics & Transportation,Utah,Salt Lake City,97,http://www.inc.com/profile/inthinc,4
1319,Telogis,306.8206%,$69425070,Software,California,Los Angeles,370,http://www.inc.com/profile/telogis,7
1320,Blue Sky MD,306.5407%,$3168151,Health,North Carolina,"Asheville, NC",29,http://www.inc.com/profile/blue-sky-md,1
1321,Edvisors,306.5245%,$10501000,Advertising & Marketing,Massachusetts,Boston,28,http://www.inc.com/profile/edvisors,2
1322,Mindspark International,306.4191%,$3538199,IT Services,Georgia,Atlanta,25,http://www.inc.com/profile/mindspark-international,2
1323,KNIGHT INSURANCE GROUP,305.9077%,$133888897,Insurance,California,Los Angeles,50,http://www.inc.com/profile/knight-insurance-group,1
1324,NTP Wireless,305.8404%,$4755597,Telecommunications,Illinois,Chicago,8,http://www.inc.com/profile/ntp-wireless,1
1325,Impact Advisors,305.3701%,$39527912,Health,Illinois,Chicago,140,http://www.inc.com/profile/impact-advisors,2
1326,Lyons Consulting Group,304.5241%,$13770000,Business Products & Services,Illinois,Chicago,97,http://www.inc.com/profile/lyons-consulting-group,4
1327,Johnnie-O,304.1621%,$2160489,Consumer Products & Services,California,Los Angeles,7,http://www.inc.com/profile/johnnie-o,1
1328,AffiniPay,304.141%,$6662540,Financial Services,Texas,Austin,30,http://www.inc.com/profile/affinipay,2
1329,Cumberland Consulting Group,303.9809%,$36330000,IT Services,Tennessee,"Nashville-Davidson--Murfreesboro--Franklin, TN",174,http://www.inc.com/profile/cumberland-consulting-group,5
1330,RevGen Partners,303.3697%,$8499000,Business Products & Services,Colorado,"Denver-Aurora, CO",58,http://www.inc.com/profile/revgen-partners,2
1331,Set and Service Resources,303.1751%,$14503386,Human Resources,North Carolina,"Raleigh-Cary, NC",25,http://www.inc.com/profile/set-and-service-resources,2
1332,Marvel Technologies,303.1529%,$4578974,IT Services,Michigan,Detroit,60,http://www.inc.com/profile/marvel-technologies,2
1333,Teles Properties,302.8579%,$39392027,Real Estate,California,Los Angeles,36,http://www.inc.com/profile/teles-properties,1
1334,National Association of Expert Advisors,302.7073%,$3305353,Real Estate,Texas,Dallas,17,http://www.inc.com/profile/national-association-of-expert-advisors,2
1335,Procore Technologies,302.0225%,$4823434,Software,California,"Santa Barbara-Santa Maria-Goleta, CA",31,http://www.inc.com/profile/procore-technologies,2
1336,ESC Services,301.9549%,$4591153,Engineering,Wisconsin,"Milwaukee-Waukesha-West Allis, WI",25,http://www.inc.com/profile/esc-services,2
1337,DreamBrands,301.9368%,$4399516,Health,Arizona,Phoenix,15,http://www.inc.com/profile/dreambrands,2
1338,Impact Management Services,301.6579%,$12027840,Human Resources,Michigan,Detroit,425,http://www.inc.com/profile/impact-management-services,4
1339,Saturn Tech,301.1045%,$2682663,IT Services,Michigan,Detroit,52,http://www.inc.com/profile/saturn-tech,1
1340,G3 Communications,300.796%,$2326721,Media,New Jersey,New York City,15,http://www.inc.com/profile/g3-communications,1
1341,BioAgilytix Labs,300.4243%,$11908970,Health,North Carolina,"Durham, NC",40,http://www.inc.com/profile/bioagilytix-labs,1
1342,Keystone Compliance,300.406%,$2137912,Engineering,Pennsylvania,"New Castle, PA",17,http://www.inc.com/profile/keystone-compliance,1
1343,Brightway Insurance,300.2528%,$257000100,Insurance,Florida,"Jacksonville, FL",545,http://www.inc.com/profile/brightway-insurance,6
1344,Cal-American Homes,299.498%,$2202788,Real Estate,California,Los Angeles,12,http://www.inc.com/profile/cal-american-homes,2
1345,Pyxl,299.4348%,$2763358,Advertising & Marketing,Tennessee,"Knoxville, TN",22,http://www.inc.com/profile/pyxl,1
1346,Tilson,299.2859%,$7053873,Telecommunications,Maine,"Portland-South Portland-Biddeford, ME",86,http://www.inc.com/profile/tilson,3
1347,FM Facility Maintenance,299.228%,$459719000,Business Products & Services,Connecticut,"Hartford-West Hartford-East Hartford, CT",327,http://www.inc.com/profile/fm-facility-maintenance,5
1348,Copious,299.0726%,$2582000,Advertising & Marketing,Oregon,"Portland, OR",17,http://www.inc.com/profile/copious,1
1349,Magellan Search & Staffing,298.8428%,$5733334,Human Resources,Pennsylvania,Philadelphia,39,http://www.inc.com/profile/magellan-search-staffing,2
1350,Slate Rock Safety,298.7313%,$3935478,Retail,Ohio,Cleveland,15,http://www.inc.com/profile/slate-rock-safety,2
1351,Wilco Machine & Fab,298.6074%,$137016988,Manufacturing,Oklahoma,"Duncan, OK",270,http://www.inc.com/profile/wilco-machine-fab,2
1352,HVAC.com,298.5083%,$5381763,Retail,Ohio,Cincinnati,12,http://www.inc.com/profile/hvac-com,2
1353,Authenticom,298.3883%,$12120955,Software,Wisconsin,"La Crosse, WI-MN",85,http://www.inc.com/profile/authenticom,2
1354,hrQ,298.0276%,$8072000,Human Resources,Colorado,"Denver-Aurora, CO",18,http://www.inc.com/profile/hrq,6
1355,Netvision Resources,297.9593%,$16318283,IT Services,Virginia,"Washington, DC",120,http://www.inc.com/profile/netvision-resources,6
1356,IT America,297.9472%,$13518480,IT Services,New Jersey,New York City,172,http://www.inc.com/profile/it-america,2
1357,Elite SEM,297.924%,$10303001,Advertising & Marketing,New York,New York City,40,http://www.inc.com/profile/elite-sem,4
1358,MindBody,297.8654%,$32533633,Software,California,"San Luis Obispo-Paso Robles, CA",497,http://www.inc.com/profile/mindbody,6
1359,Morning Star Financial Services,297.6627%,$4701836,Health,Minnesota,Minneapolis,9,http://www.inc.com/profile/morning-star-financial-services,1
